,scGPT_scMulan,scGPT_UCE,scGPT_scFoundation,scGPT_Geneformer,scMulan_UCE,scMulan_scFoundation,scMulan_Geneformer,UCE_scFoundation,UCE_Geneformer,scFoundation_Geneformer,donor
358,0.9604347430944745,0.9490538403201834,0.9161371709905065,0.8925886725292199,0.9843959721365338,0.9329631315122207,0.9395399164370823,0.9367552034689781,0.9538056308690476,0.9139272756436799,M96251
359,0.9630038995503135,0.9589837496930045,0.9083484200520376,0.8961147602051875,0.9861895409659964,0.9380726157187772,0.9358739792104417,0.9383670746562148,0.9463247237036979,0.9180825209714911,M4009
360,0.954150531640106,0.9467598595529132,0.8993748399706449,0.8861553811780233,0.983384565581495,0.9216474557596263,0.9385992202269153,0.9285544656960559,0.949508194013411,0.9086769971094294,M271150
361,0.9727949724264002,0.972975271369,0.903437436082589,0.8921457225673681,0.9872792481263896,0.9337093126446193,0.9259379337035982,0.9383006028187331,0.9342382438308355,0.929281670105132,M476735
362,0.9746057710441575,0.9790976600695829,0.8878835159770809,0.8794828612678861,0.985503723284544,0.9249511017950232,0.9158076720659617,0.9254118938723239,0.9205603352878514,0.9313543033802048,M73007
363,0.9560172497621325,0.9453624747023737,0.9194009811589547,0.8891955961685545,0.9829581724734329,0.9331907843691023,0.9416513284932854,0.9358733196092586,0.9522523295948008,0.9113292806731969,M12565
364,0.9744580425110492,0.9766944339549936,0.9028919759110335,0.8854941130992444,0.985348025956464,0.9299638833389318,0.9183261936876732,0.9338115051709088,0.923465452966906,0.9339584713992163,M7437
365,0.9404850054763232,0.9077257187529781,0.90048045365193,0.8419102107261494,0.9813123067352217,0.9332057077506103,0.9340594419388463,0.9288314473648235,0.9541793642149785,0.9009170199683088,M5812
366,0.957199538607433,0.973348152345055,0.9002572341450289,0.8861754808406707,0.9779125986358093,0.9265914128589668,0.9211376774837698,0.9352610472553995,0.9266584505721304,0.9231692887620859,M26968
367,0.9693539448781197,0.9718922003496238,0.8800575464470779,0.8705255814020142,0.9884727215294684,0.9261993582886443,0.9175350710377553,0.9226371902069643,0.9144064195689487,0.9206099550274206,M24443
